Cell,ALX4(+),ARID3A(+),ARNTL(+),ARNTL2(+),ATF3(+),ATF4(+),ATF6(+),BACH2(+),BARX2(+),BATF(+),BCL3(+),BCLAF1(+),BHLHE22(+),BHLHE40(+),BPTF(+),BRCA1(+),BRF2(+),CBFB(+),CDX2(+),CEBPA(+),CEBPB(+),CEBPD(+),CEBPG(+),CEBPZ(+),CHD2(+),CLOCK(+),CREB1(+),CREB3(+),CREBL2(+),CREM(+),CTCF(+),DDIT3(+),E2F1(+),E2F4(+),E2F5(+),E2F6(+),EGR2(+),EGR3(+),ELF1(+),ELF2(+),ELF4(+),ELK3(+),ELK4(+),EOMES(+),EP300(+),ESR1(+),ESRRG(+),ETS1(+),ETV2(+),ETV3(+),ETV5(+),ETV6(+),ETV7(+),FOS(+),FOSB(+),FOSL1(+),FOSL2(+),FOXA1(+),FOXC1(+),FOXJ3(+),FOXM1(+),FOXN3(+),FOXO1(+),FOXO3(+),FOXP1(+),FOXP3(+),GABPA(+),GABPB1(+),GADD45A(+),GATA1(+),GATA2(+),GATA3(+),GATA4(+),GFI1B(+),GLI1(+),GLI2(+),GMEB1(+),GMEB2(+),GRHL3(+),GSC(+),HBP1(+),HDAC1(+),HDAC2(+),HES1(+),HINFP(+),HIVEP1(+),HIVEP2(+),HNF1A(+),HNF4A(+),HNF4G(+),HOXA1(+),HOXA13(+),HOXA7(+),HOXA9(+),HOXB2(+),HOXC10(+),HSF2(+),HSF4(+),ID2(+),IKZF1(+),IRF1(+),IRF3(+),IRF4(+),IRF8(+),IRF9(+),JUN(+),JUNB(+),JUND(+),KLF10(+),KLF12(+),KLF13(+),KLF16(+),KLF3(+),KLF4(+),KLF6(+),LBX2(+),LEF1(+),LHX5(+),LHX6(+),MAF(+),MAFB(+),MAFF(+),MAFG(+),MAFK(+),MAX(+),MAZ(+),MECOM(+),MECP2(+),MEF2A(+),MEIS2(+),MEIS3(+),METTL14(+),MLX(+),MSX1(+),MXD3(+),MXD4(+),MYB(+),MYBL1(+),MYC(+),NFE2(+),NFE2L2(+),NFIA(+),NFIL3(+),NFKB1(+),NFKB2(+),NFYA(+),NPAS2(+),NR1D1(+),NR1H2(+),NR1H3(+),NR1H4(+),NR2C1(+),NR2C2(+),NR2E1(+),NR3C1(+),NR5A2(+),NR6A1(+),OSR2(+),OVOL1(+),PAX5(+),PBX1(+),PGR(+),PHF8(+),PKNOX1(+),POLR2A(+),POLR3A(+),POU2F1(+),POU3F1(+),PPARA(+),PPARGC1A(+),PRDM1(+),PRDM16(+),RAD21(+),RARA(+),RARG(+),RBPJ(+),REL(+),RELA(+),RELB(+),REST(+),RFX2(+),RFX4(+),RUNX1(+),RUNX2(+),RUNX3(+),RXRA(+),RXRB(+),SIN3A(+),SIX4(+),SIX5(+),SMC3(+),SNAPC4(+),SOX12(+),SOX13(+),SOX9(+),SP1(+),SP3(+),SP4(+),SP6(+),SPI1(+),SREBF1(+),SREBF2(+),SRF(+),STAT1(+),STAT2(+),STAT3(+),TAF1(+),TAF7(+),TAL1(+),TBP(+),TBPL1(+),TCF3(+),TCF7L2(+),TFDP2(+),TFE3(+),TFEC(+),TGIF1(+),TGIF2(+),TSC22D4(+),UBTF(+),USF1(+),USF2(+),VEZF1(+),XBP1(+),YBX1(+),YY1(+),ZBTB33(+),ZBTB7B(+),ZFP62(+),ZFP64(+),ZFP82(+),ZIC1(+),ZNF143(+),ZNF16(+),ZNF208(+),ZNF217(+),ZNF257(+),ZNF274(+),ZNF345(+),ZNF467(+),ZNF529(+),ZNF544(+),ZNF562(+),ZNF597(+),ZNF605(+),ZNF607(+),ZNF621(+),ZNF646(+),ZNF8(+),ZNF845(+),ZNF846(+),ZNF853(+),ZNF90(+),ZNF91(+)
468-D1_858,0.008100979653353428,0.15486058779201206,0.04692359128395088,0.007215122897593356,0.04541308055368262,0.21247571761933584,0.011082051509375416,0.06874700280879632,0.0,0.07765263379430674,0.23857548278334245,0.13988038929596433,0.01808590806330068,0.10424574734629863,0.044676499084939175,0.08347148957548355,0.0,0.31432638365569787,0.020988584666052638,0.0923687515699573,0.1683696711924012,0.1671857992129281,0.09178598342125094,0.12410968228115808,0.12444286942904446,0.05744655534843136,0.10989040045479184,0.0719325888881277,0.08748316799881403,0.15618072994057194,0.14200787071924978,0.11069471883337746,0.02239708382257584,0.14366155907225991,0.149125010466382,0.08892238131122833,0.10648658048808765,0.1936115905389309,0.14871954569593698,0.14328775971579288,0.17490920857122177,0.07319140919366993,0.1776258921051465,0.12567046411631722,0.1668545893747179,0.13378548103491586,0.016134533772260342,0.1253251119902872,0.03812225719225143,0.08189677364999275,0.07062547098718915,0.12404435580882543,0.05254917755892212,0.15122326098472696,0.10531208808852358,0.06804379626756506,0.17621792231610556,0.0,0.05293896006028636,0.057886069943341986,0.08477769404672193,0.278912041499448,0.15702217110220917,0.2457611152976639,0.10845265008791762,0.11666462207111687,0.09978606434253981,0.18805049792968212,0.1389326573953552,0.026877668927405174,0.03459400904295403,0.1117514074205417,0.0,0.0,0.0,0.062264506405425774,0.10756450281695196,0.11232767409902922,0.0,0.020298028538785037,0.11288620949510174,0.19630746043707611,0.09833696359075471,0.10039049119682127,0.05492264728046456,0.1426788405641081,0.10215188813530938,0.023285606631499624,0.022810114347498443,0.016041952699982452,0.020068539850001794,0.0,0.008414971112785732,0.14061793519216279,0.0,0.0,0.06468516149383993,0.008524868123587038,0.3968134352459899,0.1335016219747664,0.15409338938270037,0.07914868351944464,0.10789123874886397,0.06627131046383364,0.26877668927405174,0.10051954705643888,0.10774628734609697,0.1834083870704184,0.11769541686647941,0.051855006935115716,0.40171816126601356,0.1512454428807104,0.15488041883155515,0.051372829805843685,0.17073097211755842,0.40419771693321055,0.0669429791509671,0.0,0.0,0.040422475508666164,0.05596319359060802,0.078501305860371,0.24706379693789401,0.02771117352880729,0.09850567668955008,0.2656618939964833,0.035535983421250944,0.25511050909541844,0.08545591559909571,0.0,0.0,0.20131338141888255,0.517572103856957,0.042549671917216536,0.096235178321517,0.15307083647324793,0.007761868877166541,0.12277066063803065,0.02504898266767144,0.10531273549359457,0.16801397547441255,0.14108682910491502,0.1954898977691203,0.2550573557732563,0.19564807837226827,0.10903105540792449,0.0,0.038055764883195176,0.30243657372519467,0.1952969788312667,0.0,0.0006028636021100226,0.15041446872645065,0.06679944019808376,0.13817677236102255,0.026297992386914767,0.0,0.07406179351921628,0.0,0.0,0.028409947249434814,0.035180264149446715,0.1571889552296485,0.10034664657121327,0.1143263362160062,0.06237126350163275,0.0,0.10797717730649155,0.1542684896113683,0.025235252062682356,0.22796617265343716,0.009624664524914396,0.09644096259261951,0.14091936699321778,0.0,0.3092187892489324,0.24077163359731812,0.10185957482015837,0.19202922743792508,0.26142928912333585,0.0,0.17908278609107547,0.13165477193137995,0.1577929949870581,0.14028172279867834,0.47445365486058777,0.10404420999748806,0.15201373189315917,0.0,0.021368165452566357,0.04088168801808591,0.10424516453152474,0.017907428707412843,0.05288354980273948,0.0,0.10846660526389237,0.21227392614920873,0.1283919413675134,0.05518942248407207,0.13453142307500607,0.15099849284099473,0.17671439336850037,0.06476710319965784,0.13370020200996752,0.0,0.16805907796251462,0.0,0.18138868604198113,0.013710960395210584,0.004214463144380251,0.0,0.0,0.016832505421158668,0.0,0.07035692265534013,0.08622833458929917,0.20463451394122079,0.20913046649002115,0.1596903473316435,0.07453408873496258,0.05026375282592314,0.1562081458982569,0.06878506237963661,0.08818098438715538,0.20678221552373777,0.17713347584700798,0.09193669932177845,0.3017235092495807,0.23285606631499622,0.06022839255695322,0.005651846269781462,0.03383571966842502,0.0688012585327752,0.03971363978899774,0.053252951519718664,0.21785298348975818,0.04689583212567387,0.11330476389355462,0.0,0.0,0.030375050721697293,0.1389600602863602,0.0,0.1076072884663691,0.0,0.0822238968433392,0.19658377292137655,0.13024365737251947,0.0,0.008666164280331574,0.0,0.15895144794918722,0.0,0.026584610231935025
249-D_1380,0.0,0.08063300678221552,0.05757453538108834,0.055139572544052336,0.10524332685519375,0.13139919087939628,0.0,0.03815852572446393,0.24403416227078623,0.016395445935762438,0.13595582054271468,0.09454055700748769,0.07105811427811516,0.06366435464045865,0.07492733340510281,0.05702084903290631,0.0,0.20874152223059533,0.0924530408328449,0.12076111529766391,0.09808880317099443,0.12588126936280666,0.12223059532780708,0.051231251671244864,0.08702162408989167,0.043632253202712884,0.05942701516413491,0.0,0.05150283518845664,0.09744483790166299,0.13438834463702587,0.1932829589197336,0.055269798987048945,0.07810014234279494,0.10173323285606632,0.06891827087757758,0.0,0.08503293871697012,0.10103356238938611,0.10511835982823171,0.09904674321672009,0.039233232856066315,0.059937275588456934,0.07231196924889022,0.09270916552874273,0.022707862346144185,0.07566731448062508,0.0723089623628904,0.1547497672769183,0.07334372430535728,0.07142125094197438,0.09077551085333434,0.042077021022269574,0.08500774719521688,0.0916634943818188,0.11268229974732923,0.09182031957383552,0.031476436148629064,0.0,0.05127131653130146,0.08958176337603617,0.12213245474141708,0.03982865981834768,0.11212635016327556,0.09802813363476513,0.020924975026725783,0.09207831157730764,0.0898339694192576,0.1089949989723916,0.2758770828100142,0.0512198568198945,0.0,0.022406430545089173,0.0,0.0,0.12617746797287113,0.125408188897262,0.015958154173500598,0.43180105501130367,0.06787077326980577,0.0,0.28739638281838736,0.0510575920554139,0.12376515722408714,0.018795159359900705,0.06629144687264506,0.10608724776019425,0.05114292891233359,0.2809029029193015,0.153086751108863,0.034413463953780456,0.0,0.01846269781461944,0.0,0.0,0.0,0.05678133926850213,0.14129615674453655,0.0,0.08972124026895996,0.10206008661624645,0.03904911968212647,0.057517844956677264,0.02362307919137643,0.19710290546763795,0.1055359492241613,0.08130726212668068,0.10756804162331629,0.0,0.08138658628485305,0.2483496608892238,0.08004236338825638,0.09177805100543371,0.054368360515774025,0.11516338973761732,0.04571715649334338,0.024491333835719668,0.0,0.0,0.11303692539562923,0.022409074683694918,0.08272341567651825,0.09395849798739132,0.044735219565664175,0.08433672582127744,0.09101984426023613,0.4023643556895252,0.09269027882441598,0.0019593067068575734,0.0,0.0,0.1756916783292066,0.08241419469754059,0.042843751723123866,0.07312797010288667,0.0,0.09366993217784476,0.11808172151050825,0.0028937452901281087,0.07664980083970288,0.12800575460711106,0.03144101147115465,0.10839696103662207,0.12627061877250273,0.10996070621164819,0.0,0.05036423009294147,0.04250188394875659,0.0828937452901281,0.12023018428444202,0.0,0.1576488319517709,0.14626978146194425,0.014264183442781785,0.09500173902962147,0.10211968388305992,0.07376706020262916,0.06272795779954785,0.0,0.0,0.0,0.11129179391583707,0.0957818870403648,0.049434815373021856,0.07990504471309542,0.10761115297663904,0.0,0.0665303046614275,0.10370689345821223,0.08210152068479122,0.12673197689022858,0.12383823160010048,0.05733707190372544,0.10239815594662884,0.02912748599325055,0.5100477267018337,0.13693672914682473,0.060325492677756436,0.10430398824797535,0.11671062547098719,0.0,0.06238561739692109,0.0958819096591161,0.11241440319779823,0.07130021448031998,0.09419743782969103,0.006631499623210249,0.09373691702252365,0.0,0.05368835301013146,0.1303692539562924,0.0,0.28600325229048507,0.0,0.0,0.10445449217114627,0.0949981160512434,0.08383738687971404,0.05921764746180722,0.09033283218684605,0.020440844009042954,0.08342676493833515,0.08429906922747918,0.047836466915326795,0.08628485305199698,0.11236930235896254,0.07931424265259986,0.10557812146395067,0.018609227162354518,0.04959669541432917,0.04888847023360965,0.0,0.02277655598788121,0.0,0.08357881756525314,0.07973499120823914,0.12100871999138767,0.030094562073072904,0.22538877851613345,0.05012865515342957,0.0,0.1161335119108341,0.07916771330486477,0.06910132598665833,0.11110776186887716,0.11107992556480015,0.1808590806330068,0.16829131925030993,0.0,0.05947481305431569,0.0,0.09957297161517206,0.06452730763095507,0.0,0.0,0.0,0.0,0.09908662532571885,0.0,0.0,0.18798910208103878,0.03262999246420498,0.0,0.09625528954843197,0.0,0.06618939964832957,0.1207736749560412,0.0,0.0,0.0,0.03933685003767898,0.05592636451717085,0.0,0.06589634095285941
468-D1_401,0.0,0.005740502681856465,0.06841122090493224,0.05068222995398355,0.0690715107285924,0.141489606938863,0.05137639079746443,0.03257518668219497,0.18881353093862513,0.03467823513038283,0.20624027962609628,0.11107120524619603,0.015027261846713064,0.07764491543649038,0.24555926364517172,0.032228083396131625,0.18522984174830445,0.15423260487314744,0.48919869379552877,0.050371765887967844,0.11328173229620357,0.1532990036004354,0.21601356443104747,0.09707400474836117,0.1034757103677412,0.0483560068218776,0.12902074326736207,0.0989929437555662,0.09844713207407316,0.0929808439617966,0.1804404253537637,0.17762072547302388,0.04518410122500482,0.09262748053252952,0.0,0.020689182708775775,0.13906440206364848,0.1532683472299876,0.11197537618757591,0.1405007117139747,0.1178330118912291,0.07561699321778448,0.07195021942461989,0.045160943050920443,0.10509317755579604,0.053654860587792015,0.4688216396303494,0.05724129720338274,0.0934438583270535,0.06202598991170794,0.040198944988696306,0.09252723523809335,0.04049190551672167,0.11379299195933158,0.09382064807837227,0.14069772596303026,0.11290568865858722,0.03675149266709176,0.0,0.10279382623014877,0.0,0.1918823714971697,0.061991829611708245,0.11382190404421,0.0810516620614586,0.03285957133593873,0.09448571992130404,0.1747939810875854,0.11954511200931699,0.06035334505568115,0.10667859834212509,0.055011303692539565,0.03551871389098216,0.0,0.0,0.056400715900527504,0.15277927297520363,0.05244026774236447,0.07837226827430294,0.05326105452512337,0.0,0.1438394875659382,0.020511814681380393,0.0854970199356032,0.14012145928454275,0.1600818172031435,0.023978481118646908,0.07769404672192916,0.2870195930670686,0.13423005853144904,0.02919223454264901,0.02972452482625806,0.05388093443858327,0.0613413715146948,0.0,0.0,0.06482536233153993,0.09513941220798794,0.16341909785768113,0.10631373487585344,0.09399769386513651,0.03203854673334704,0.04151155758091277,0.03487762524163691,0.20061960981327975,0.13827064695919478,0.08459354867953607,0.10976272241242789,0.11139275193532917,0.0577416642093422,0.3386284853051997,0.06710930976190961,0.02756514496489906,0.08043469638678459,0.14673974104268,0.0323201875575651,0.04245164531524743,0.0,0.0,0.2798959118311982,0.021120057113393886,0.10108030267056188,0.20265774624588748,0.03658285949167637,0.07560638306682015,0.1276312484300427,0.38392520723436324,0.14763480964963321,0.12660135644310475,0.11303692539562923,0.08718914845516201,0.21498546668102056,0.21888059190244571,0.08168066609076038,0.06496931854882118,0.06367746797287113,0.08824415975885457,0.08075860336598845,0.034363225320271286,0.07759177521799979,0.18623689799273824,0.029515197186636522,0.19075514353556752,0.25217700745206395,0.19934600064592528,0.05037084043945583,0.09495101733232857,0.17294649585531274,0.1585028887214268,0.17772487497430978,0.04438323415534132,0.11070082893745291,0.028183873398643557,0.026267628377650985,0.0737131180801113,0.378490135837536,0.07736749560411957,0.012057272042200452,0.0,0.024975777801700936,0.2813865862848531,0.10446991631301313,0.05035456881726663,0.09552373775433308,0.07356259513140675,0.047199196181863856,0.24943481537302187,0.0,0.05992751282879391,0.2892779162560625,0.20401574143849954,0.4658046774811936,0.0832571465731259,0.10734075091981028,0.0,0.18764129615674455,0.2073019666635516,0.07721953761077283,0.16596396172960803,0.17536423009294147,0.0,0.08100979653353428,0.14708098763243052,0.10002948789358147,0.15906324271056752,0.006028636021100226,0.0,0.17997990454659632,0.0,0.020999748806832454,0.1016076362722934,0.014485472661810266,0.02722801729266648,0.0017731282415000666,0.0,0.0810516620614586,0.05270346646571213,0.10169321978512981,0.05166815098992944,0.108649351943945,0.14148455162019594,0.0957321668167699,0.035683007800566206,0.0960528898824036,0.0825923134890731,0.13152841445370494,0.0,0.13079387150886215,0.03769990789583857,0.032627201429010017,0.08477769404672193,0.0,0.0355950971194808,0.09595579000251193,0.12488867575529218,0.04238256719417232,0.17401227258047153,0.12869193183751854,0.08433239706789067,0.052723233285567585,0.02392614920874152,0.09225919186002507,0.04487984593485724,0.08610472492607785,0.23825169555388093,0.1447564707872599,0.0,0.1851131584704767,0.11466968098467721,0.0,0.017583521728208994,0.06817382567194172,0.08395535729019411,0.0,0.0,0.2294307049393711,0.01994087299286998,0.10066641849992283,0.0,0.01222473415389768,0.11796417598979769,0.0,0.0,0.13140301045350028,0.12498654322316718,0.049443188478606716,0.07586033659884452,0.0,0.11077618688771665,0.0,0.13006782215523738,0.09398212940036603,0.19768902285857826,0.003977225152809177
249-D_1555,0.0,0.04288753934128286,0.0651740131823344,0.06764578556654749,0.21941062150477927,0.10889426025858966,0.07948047342524048,0.03195862163458245,0.21644477936866785,0.014270487518415175,0.16042768499918686,0.08319838381247094,0.040117026463939005,0.07850515004274947,0.0,0.016478271791007283,0.14800301431801055,0.20941137067738425,0.08276814870635518,0.06393368500376789,0.12771469565180368,0.12287951101063384,0.2522607385079126,0.0344013094456734,0.10472093746410692,0.041113711180740094,0.07806819233464218,0.06001233130095225,0.045480376048525575,0.08166140263429976,0.2631667085321946,0.1260107130491456,0.033735826571563765,0.04695218956711044,0.038097630411119486,0.12283345892991711,0.0,0.1290662906872159,0.09346393084044187,0.12138610782167678,0.10873258145683522,0.05764883195177091,0.054856154971408305,0.025134092823263444,0.0894266563167527,0.0,0.08523380795621306,0.06084173260487315,0.13542266944456757,0.062036911353775155,0.02611002260738508,0.06141772363316784,0.029305147727568016,0.10165115984092757,0.08379234352866839,0.09096147878895341,0.0972827392326035,0.015245493014897688,0.0,0.11306483574757878,0.0,0.07409614272445278,0.05632808471820093,0.10842125094197438,0.09095285941555722,0.05390722209565202,0.10146518108667175,0.1355146623882798,0.09549907515242859,0.07663066231265177,0.05741333835719668,0.0,0.04687264506405426,0.10354182366239638,0.0,0.0,0.0618742598772742,0.0,0.625282592313489,0.0,0.0,0.0,0.05336994559775372,0.10217167911214634,0.0908284941708409,0.11179553773280224,0.05855940718412459,0.1197940216026124,0.11790652337734675,0.6030803852546169,0.02050812789320702,0.07778615088336265,0.0,0.1359457422758101,0.0,0.0,0.08752037293422828,0.025668801808590807,0.0,0.08777341513821553,0.08692494166568308,0.09714324861272865,0.032992551529637024,0.03400937059729367,0.13237879929665913,0.07389058423551473,0.07790198933656674,0.08301456138109306,0.0,0.030601880672323972,0.2559457422758101,0.09010366809914662,0.07615119184547654,0.11384477932227945,0.13153661711310544,0.05180161321834268,0.0,0.0,0.0,0.1292388847023361,0.0684964105818427,0.08264857387659878,0.14332714540408403,0.07155579913680893,0.07033339682171634,0.06212007033408691,0.1459824792765637,0.14394322398481393,0.2252449133383572,0.1013026159974163,0.0,0.0692216600279901,0.23840515174350893,0.04701600896943408,0.037379081248173726,0.0,0.05817633760361718,0.02026291551536465,0.008500376789751319,0.0,0.0,0.038097630411119486,0.1677164645272592,0.20291802729632422,0.1632926041554527,0.02415420616348709,0.014192413966340115,0.04322532027128862,0.10474755086661643,0.08678153045146263,0.0,0.0,0.0009796533534287867,0.11524383679621057,0.08219451046316155,0.051707147411744245,0.034832119233023526,0.04928409947249435,0.0,0.0,0.0,0.049339626383215006,0.0505864394334628,0.08851544837980407,0.06657970971178252,0.04144687264506405,0.08427530771163025,0.0,0.12150572361574623,0.09381098680269742,0.15323453068743198,0.12190801041790611,0.050625623998255674,0.0758233964271466,0.0,0.1544837980406933,0.16471378891422914,0.05571457002363601,0.13969599267406255,0.09595579000251193,0.0,0.0,0.19646260915820737,0.07539071458995446,0.11877572314648425,0.0,0.15810097965335343,0.08896424683915265,0.0,0.09014485472661811,0.09036674202461693,0.10466381981076782,0.06217030896759608,0.053238175451039496,0.0,0.102054201903486,0.17572532027128862,0.09787530593327154,0.03918613413715147,0.08975258340890206,0.15052750565184628,0.04185123237818663,0.022770321187804234,0.10808483152115406,0.10904295403165033,0.10631062330121233,0.0,0.10108464120983339,0.0637402662647576,0.06849200368416646,0.10747927656367746,0.28198944988696306,0.07648831951770912,0.015573976387842251,0.1436596560937179,0.06593192665159507,0.11397351706319303,0.0909643386732139,0.0641912721792149,0.04486140774898384,0.04016578749058026,0.08664189836219861,0.06711044126266433,0.07661797696100357,0.2080180859080633,0.07788013472156007,0.0,0.13732163259352895,0.0,0.14265839661468901,0.0,0.043154986184375785,0.0665817743771968,0.0,0.12835970861592566,0.05782010002055217,0.03854848994261202,0.058043780245321905,0.0,0.0,0.1689177438989044,0.06360211002260739,0.0,0.07649798079338396,0.0106577672515879,0.12233107259482542,0.056719417231851296,0.13313237879929665,0.0,0.0,0.06797287113790505,0.031112068037463667,0.12333584526500879,0.022021267688185547
249-D_3727,0.0,0.10104614566248504,0.06047740853561459,0.05275056518462698,0.07375163606076231,0.09201623633547364,0.04650028813333924,0.0,0.15716319182784894,0.012892319599177172,0.06857344422480949,0.06567685869582646,0.0905181967285784,0.03357013097596413,0.0,0.08010550113036925,0.0,0.26425521225822657,0.08843395015211142,0.06102486812358704,0.06427777706819256,0.06669178598342125,0.046458176337603616,0.01789548743629012,0.06193499046119626,0.022968309998810138,0.09057496793981941,0.0,0.04113185170543689,0.0657259915633743,0.04194925898015574,0.10880058656999124,0.023606316047738385,0.05130620447123838,0.10206815707946078,0.0,0.11918149672482754,0.09212630964824854,0.0655459322191368,0.05375533785481035,0.0678987904410356,0.021382818387339863,0.05036515359723392,0.03532324761102632,0.06039212575523209,0.0,0.08432158013723079,0.0531672580172486,0.09982711999645374,0.03655874721698253,0.048964581763376036,0.06854392135731797,0.028077332848270665,0.06005008940984528,0.05625561623899088,0.0533268318631145,0.07097513847951922,0.02295519100342009,0.0,0.019537246364676658,0.0,0.1117751178563292,0.05344861777654385,0.01739512685254961,0.04762203801389935,0.026024780498063477,0.07046726986744081,0.06076038602717748,0.21511269438925806,0.02578916520137319,0.02333741522230595,0.0,0.0,0.0,0.0,0.047970045214770156,0.06124627695840959,0.05709472937630214,0.8939336850037679,0.02715317111116513,0.0,0.12113790504898267,0.06913317711182913,0.07257655682674523,0.038875836694888956,0.06476746689632899,0.021058360545926483,0.06608892238131123,0.10707177025654467,0.17452075440534318,0.0242132271145082,0.09737921795193838,0.0,0.0,0.0,0.11650339110776187,0.04050051699058902,0.1530237377543331,0.3285606631499623,0.06865739947152408,0.06505297754696253,0.11568587152611268,0.049593940315209695,0.04838744907877636,0.1598425856150046,0.04654534782792522,0.057331535319081424,0.057754437383801434,0.15510036308830583,0.02167906250341295,0.10761115297663904,0.09922809018513615,0.037163368103756,0.07160675257333832,0.08249366308145509,0.0,0.0,0.0,0.027003265511178095,0.1019334024114544,0.10137627414429064,0.03849965417926934,0.09252485893359311,0.03904911968212647,0.05443783797212584,0.10753579502637528,0.12182083647324793,0.0969446643709519,0.2592313489073097,0.11831198191409194,0.0,0.10011841963612876,0.0721381105706652,0.03278989835866708,0.06789905110499361,0.0,0.09487565938206481,0.023340031817801223,0.07086661642803316,0.08445473140273442,0.06854148112625882,0.0,0.08826359168313641,0.07116302436573725,0.09576380665303047,0.032443580692499904,0.11121577493092188,0.01892991710625471,0.0,0.12394670137699527,0.055349115193721904,0.0,0.021477015825169556,0.0656152438367962,0.07007927076691206,0.0660058354105076,0.05785815959139245,0.04057272042200452,0.0,0.0,0.0944235116804823,0.0,0.02749599057059494,0.06684250188394876,0.054834116444044054,0.01233358452650088,0.11416729464958553,0.0,0.0,0.10353023013158658,0.09550029305869547,0.11330133925620381,0.04312808173851174,0.0638769449000399,0.0039317191441958,0.03654860587792012,0.09083317260947284,0.054386302294951464,0.06779353829423941,0.09626978146194423,0.0,0.05694907955646464,0.0,0.0700501294190885,0.0711842791722219,0.0,0.04395880432052248,0.044461190655614165,0.0,0.08336263920288035,0.02832202964079377,0.0,0.0416055209614088,0.04920430870162684,0.08364732479276564,0.10058890842613526,0.0,0.07467105921267614,0.03143111598273618,0.061245258511989205,0.06744536548605878,0.04465418052824085,0.03719016680584126,0.05792430008928967,0.0,0.07401519343125694,0.2362471740768651,0.05847356989041601,0.03102235619191158,0.025175137458483352,0.11699321778447626,0.0,0.05211232948341356,0.04973624717407687,0.08207165855997808,0.0826739512685255,0.08398643556895252,0.0,0.0,0.04836574766409877,0.033044461190655613,0.0804734058831853,0.0,0.060543934729224785,0.06354182366239639,0.05273134121772296,0.0,0.0,0.0,0.026259347284215407,0.0,0.006480783722682743,0.04596559937073361,0.0,0.0,0.06830170582996506,0.04724363804996812,0.01342370234517573,0.0,0.08214016578749057,0.0,0.15742275810097967,0.11432877597157928,0.05305006473054702,0.039939713639788994,0.00020932763962153562,0.0,0.0,0.0,0.0018839487565938207,0.10972117558402411,0.06970610399397137,0.0,0.08682910491501297
